Moshika		Moshika	Princess
Princess			
Vishakha		Vishakha	"Star, With many branches, A Nakshatra or constellation"
"Star, With many branches, A Nakshatra or constellation"			
Okeley		Okeley	A spelling variation of the Neelam or Nilam that means the Blue Sapphire.
A spelling variation of the Neelam or Nilam that means the Blue Sapphire.			
Priscilla		Priscilla	"old,old, old,priscilla how to a girl's name is pronounced pris-sill-ah. it is of latin origin, and the importance of priscilla is ""ancient, venerable"". biblical: a first-century christian missionary. priscilla was one of the names popular with the puritans of england. longfellow gave the name of the heroine in his poem, ""the loss of thousands standish"". often, in the beginning of the christian era, then, through the puritans, and popular in the 19th century. the actress priscilla presley."
"old,old, old,priscilla how to a girl's name is pronounced pris-sill-ah. it is of latin origin, and the importance of priscilla is ""ancient, venerable"". biblical: a first-century christian missionary. priscilla was one of the names popular with the puritans of england. longfellow gave the name of the heroine in his poem, ""the loss of thousands standish"". often, in the beginning of the christian era, then, through the puritans, and popular in the 19th century. the actress priscilla presley."			
Varda		Varda	"Granter of boons, Goddess Lakshmi, A deity, A river"
"Granter of boons, Goddess Lakshmi, A deity, A river"			
Helena		Helena	"luminous, radiant light,the light,the ray of light; sun ray,torch light"
"luminous, radiant light,the light,the ray of light; sun ray,torch light"			
Elyza		Elyza	this name means god is perfection or god is my oath.
this name means god is perfection or god is my oath.			
Alishba		Alishba	"God in my oath, Pretty, attractive, beautiful, cute"
"God in my oath, Pretty, attractive, beautiful, cute"			
Yumna		Yumna	"Good fortune, Success, Lucky and fortunate child."
"Good fortune, Success, Lucky and fortunate child."			
Sunita		Sunita	"Wisdom, One with good morals, Good guidance, Righteous, Well-mannered, One with good morals"
"Wisdom, One with good morals, Good guidance, Righteous, Well-mannered, One with good morals"			
Estelle		Estelle	"estelle how to a girl's name is pronounced ess-stel. it is of old french and latin, and the importance of estelle is ""star"". stella. literary: the latinate form estella is the name of one lucky character of charles dickens' novel ""great expectations"". see also the astra and esther.,as a star,stars"
"estelle how to a girl's name is pronounced ess-stel. it is of old french and latin, and the importance of estelle is ""star"". stella. literary: the latinate form estella is the name of one lucky character of charles dickens' novel ""great expectations"". see also the astra and esther.,as a star,stars"			
Chitranshi		Chitranshi	"Part of big picture, A small part of a story or essay"
"Part of big picture, A small part of a story or essay"			
Naitee		Naitee	"Little gift, End less"
"Little gift, End less"			
Himanshi		Himanshi	Ice
Ice			
Aadhirai		Aadhirai	A Special Star
A Special Star			
Nabeela		Nabeela	"Noble, The one who is adhering to ethical and moral principles."
"Noble, The one who is adhering to ethical and moral principles."			
Naini		Naini	Pupil of the eye
Pupil of the eye			
Nadya		Nadya	"The beginning, First, Black, Generous, The specific instance of feeling hopeful."
"The beginning, First, Black, Generous, The specific instance of feeling hopeful."			
Druvi		Druvi	Firm
Firm			
Joanna		Joanna	"Hebrew - Yahweh is gracious, Yahweh is merciful, God has shown mercy, A variant form of Jane"
"Hebrew - Yahweh is gracious, Yahweh is merciful, God has shown mercy, A variant form of Jane"			
Almaas		Almaas	"A diamond, Diamond, Adamant"
"A diamond, Diamond, Adamant"			
Molly		Molly	"Hebrew - Sea of Bitterness, Rebelliousness, Wished for Child, Celtic - Little Mary, A variant of Mary"
"Hebrew - Sea of Bitterness, Rebelliousness, Wished for Child, Celtic - Little Mary, A variant of Mary"			
Havisa		Havisa	"Goddess Lakshmi, Sanctuary, Safe harbor, God Lakshmi"
"Goddess Lakshmi, Sanctuary, Safe harbor, God Lakshmi"			
Yasi		Yasi	"Famous, Successful"
"Famous, Successful"			
Oindrila		Oindrila	"(Another Name of the wife of Lord Indra), Neith was an ancient Goddess of Egypt that means Water."
"(Another Name of the wife of Lord Indra), Neith was an ancient Goddess of Egypt that means Water."			
Jane		Jane	"God Is Gracious, French form of Jehanne, A variant name of Jean"
"God Is Gracious, French form of Jehanne, A variant name of Jean"			
Inaam		Inaam	"Act of kindness, Benefaction, Bestowal, Gift, Present, Prize, Grant"
"Act of kindness, Benefaction, Bestowal, Gift, Present, Prize, Grant"			
Reem		Reem	"White gazelle, Antelope, One who is like a beutiful gazelle"
"White gazelle, Antelope, One who is like a beutiful gazelle"			
Maithili		Maithili	"Goddess Sita, An epithet of Seeta, Daughter of Janak, The king of Mithila, Name of Goddess Sita"
"Goddess Sita, An epithet of Seeta, Daughter of Janak, The king of Mithila, Name of Goddess Sita"			
Sadie		Sadie	"A princess, noble woman"
"A princess, noble woman"			
Azia		Azia	"Comfort, From the East, Arabic - Rising, A variant form of Asia"
"Comfort, From the East, Arabic - Rising, A variant form of Asia"			
Kayana		Kayana	"Old Greek - Pure, Torture, A variant form of Kay, Kayanna is a spelling variant, Keeper of the Keys"
"Old Greek - Pure, Torture, A variant form of Kay, Kayanna is a spelling variant, Keeper of the Keys"			
Carina		Carina	She who is dear
She who is dear			
Nilanjana		Nilanjana	"Blue, One with blue eyes"
"Blue, One with blue eyes"			
Keyshia		Keyshia	A girl who is favorite of everyone.
A girl who is favorite of everyone.			
Sini		Sini	"A woman having a white complexion, To shine among all, Sparkle to life, A poetic name for the color blue"
"A woman having a white complexion, To shine among all, Sparkle to life, A poetic name for the color blue"			
Saar		Saar	"Form of God, Effective"
"Form of God, Effective"			
Tanisha		Tanisha	"tanisha how to a girl's name is pronounced ta-nee-sha. can be connected to a hausa (african) the name of the tag for the kids, monday is the day of birth. it may be a combination of ta - with aisha.,clear"
"tanisha how to a girl's name is pronounced ta-nee-sha. can be connected to a hausa (african) the name of the tag for the kids, monday is the day of birth. it may be a combination of ta - with aisha.,clear"			
Aarayna		Aarayna	Queen
Queen			
Smera		Smera	"Smiling, Smily"
"Smiling, Smily"			
Benita		Benita	Good Person
Good Person			
Saadhvi		Saadhvi	"Religious women, Courteous, Polite, Simple, Loyal, Decent, Worthy, Chaste, Devout worthy"
"Religious women, Courteous, Polite, Simple, Loyal, Decent, Worthy, Chaste, Devout worthy"			
Pranati		Pranati	"Namaste, Prayer, Divine Ritual, Prayer, worship, Spiritual Offering"
"Namaste, Prayer, Divine Ritual, Prayer, worship, Spiritual Offering"			
Swarnika		Swarnika	Gold
Gold			
Hibah		Hibah	"A Gift from God, Gift"
"A Gift from God, Gift"			
Amey		Amey	Another name of Lord Ganesh meaning infinite and lovable
Another name of Lord Ganesh meaning infinite and lovable			
Tharunika		Tharunika	Young girl
Young girl			
Kaipo		Kaipo	Kaipo means The Sweetheart
Kaipo means The Sweetheart			
Yvette		Yvette	"of the yew,yew,yew tree,yvette how to a girl's name is pronounced ee-vet i-vet. it is of french origin, and the importance of yvette is yew. woman, yves; diminutive of yvonne. the actress yvette mimieux."
"of the yew,yew,yew tree,yvette how to a girl's name is pronounced ee-vet i-vet. it is of french origin, and the importance of yvette is yew. woman, yves; diminutive of yvonne. the actress yvette mimieux."			
Ramona		Ramona	"protection consultancy,ramona how to a girl name is very ra-moh-nee. is of spanish and old german origin, and the meaning of ramona is ""protecting hands"". feminine of ramon and raymond. it has become famous as the name of a successful 19th-century historical novel. also a character from a popular children's book series with the same name of beverly cleary.,wise, protective,intelligent, protective"
"protection consultancy,ramona how to a girl name is very ra-moh-nee. is of spanish and old german origin, and the meaning of ramona is ""protecting hands"". feminine of ramon and raymond. it has become famous as the name of a successful 19th-century historical novel. also a character from a popular children's book series with the same name of beverly cleary.,wise, protective,intelligent, protective"			
Alia		Alia	"Excellent, Highest social standing, Tall, Towering, Noble, splendid, decent"
"Excellent, Highest social standing, Tall, Towering, Noble, splendid, decent"			
Hesha		Hesha	Complete
Complete			
Titiksha		Titiksha	"Patience, Forgiveness, Tolerance, Forgiveness"
"Patience, Forgiveness, Tolerance, Forgiveness"			
Eve		Eve	the first woman on earth.
the first woman on earth.			
Neeti		Neeti	"Truth, Morality, Justice, Good behavior, Policy, Code, Conduct, The one who is reliable and upright."
"Truth, Morality, Justice, Good behavior, Policy, Code, Conduct, The one who is reliable and upright."			
Hope		Hope	"the desire to meet,with the hope that a girl's name is pronounced hope. it is the old english origin, and the meaning of hope is ""the expectation, one faith"". of hopa. one of the three names and qualities (faith, hope, charity) described in the bible in i corinthians 13:13; which have benefited from the sisters of puritanern and catholics. a legendary trio with the name were the daughters of saint sophia, whose name means ""wisdom"". the actress hope lange.,desire, desire,woman, with the hope of"
"the desire to meet,with the hope that a girl's name is pronounced hope. it is the old english origin, and the meaning of hope is ""the expectation, one faith"". of hopa. one of the three names and qualities (faith, hope, charity) described in the bible in i corinthians 13:13; which have benefited from the sisters of puritanern and catholics. a legendary trio with the name were the daughters of saint sophia, whose name means ""wisdom"". the actress hope lange.,desire, desire,woman, with the hope of"			
Mazin		Mazin	"Proper name, Cloud that carries rain"
"Proper name, Cloud that carries rain"			
Hui		Hui	"sharp,quick,clever"
"sharp,quick,clever"			
Taarini		Taarini	"Saviour, She who frees, She who delivers from sin, Another name for Goddess Durga, Goddess Parvati, Taarini is one of the name of Goddess Durga. It means she who frees."
"Saviour, She who frees, She who delivers from sin, Another name for Goddess Durga, Goddess Parvati, Taarini is one of the name of Goddess Durga. It means she who frees."			
Aarchi		Aarchi	"Ray of light, the name means the rays of light"
"Ray of light, the name means the rays of light"			
Saadhika		Saadhika	"Goddess Durga, Achiever, Pious, Proficient"
"Goddess Durga, Achiever, Pious, Proficient"			
Saida		Saida	"saida, like a girl's name is pronounced, they say, dah. it is of arabic origin, and the importance of saida is ""huntress; happiness"". variant of zaida. also the shape of sadie."
"saida, like a girl's name is pronounced, they say, dah. it is of arabic origin, and the importance of saida is ""huntress; happiness"". variant of zaida. also the shape of sadie."			
Barbara		Barbara	"Stranger, visitor, alien,"
"Stranger, visitor, alien,"			
Trinetra		Trinetra	"Goddess Durga, Three eyed, Three eyed, durga"
"Goddess Durga, Three eyed, Three eyed, durga"			
Diona		Diona	One who is a Mother of Aphrodite
One who is a Mother of Aphrodite			
Hashna		Hashna	"Pretty or beautiful or laughing, Happiness, Saviour"
"Pretty or beautiful or laughing, Happiness, Saviour"			
Sakina		Sakina	"God inspired peace of mind, Tranquility, Calmness, Comfort, Ease, Dignity, Presence of God, One whose piece of mind is inspired by God"
"God inspired peace of mind, Tranquility, Calmness, Comfort, Ease, Dignity, Presence of God, One whose piece of mind is inspired by God"			
Laasya		Laasya	the dance
the dance			
Indira		Indira	"Goddess Lakshmi, Bestowed of prosperity, Epithet of Lakshmi, Consort of Vishnu, The Goddess Indira issued at the creation from the petals of the flower"
"Goddess Lakshmi, Bestowed of prosperity, Epithet of Lakshmi, Consort of Vishnu, The Goddess Indira issued at the creation from the petals of the flower"			
Taarika		Taarika	"A small star, Starlet, Divine, Film actress, Starlet, a little star, A flower-shaped earring"
"A small star, Starlet, Divine, Film actress, Starlet, a little star, A flower-shaped earring"			
Cyrene		Cyrene	"cyrene as a girl's name is of greek origin, and the importance of cyrene is ""the sovereign queen"". mythology: cyrene was a maiden, the huntress and the princess loved by apollo. he took her to africa and founded the city of cyrene in her name. the region of cyrenaica, is his.,supreme power"
"cyrene as a girl's name is of greek origin, and the importance of cyrene is ""the sovereign queen"". mythology: cyrene was a maiden, the huntress and the princess loved by apollo. he took her to africa and founded the city of cyrene in her name. the region of cyrenaica, is his.,supreme power"			
